X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-77.012300783653799,38.951416154665253,18309654,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309655,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309656,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309657,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309658,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309659,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309660,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309661,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309662,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309663,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309664,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309665,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309666,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309667,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309668,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309669,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309670,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309671,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309672,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309673,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309674,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309675,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309676,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309677,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309678,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309679,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309680,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309681,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309682,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309683,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309684,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309685,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309686,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309687,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309688,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309689,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309690,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309691,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309692,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309693,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309694,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309695,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309696,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309697,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.016342893087398,38.929550100515307,18309698,448705,EXPIRED,General Business Licenses,400312001532,MORRISON MANAGEMENT SPECIALIST,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,2025723080,2017-06-20T15:11:22.000Z,WASHINGTON,DC,110 IRVING STREET NW,38.929542308,-77.0163406027,398583.14,140184.87,20010,228314,71649,71649,5,5C,5C07,FOURTH,405,21,NONE,NONE,NONE,NONE
-77.028307419310195,38.956538539371834,18309743,447588,EXPIRED,Motor Vehicle Salesman,68003676,OLA'S MOTOR INCORPORATION,2012-06-01T00:00:00.000Z,2014-05-31T00:00:00.000Z,2014-07-14T00:00:00.000Z,,2017-06-20T15:11:21.000Z,WASHINGTON,DC,1201 KENNEDY STREET NW,38.9565310751,-77.0283051236,397546.65,143181.08,20011,283925,122488,122488,4,4C,4C01,FOURTH,403,18,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309757,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309758,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309759,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309760,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309761,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309762,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309763,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309764,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309765,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309766,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309767,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18309768,449903,EXPIRED,Patent Medicine,70106941,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:11:23.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
