census_block_2010,feature_id,feature_type,value,week,year
-30013.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29984.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29980.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29977.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29970.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29966.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29963.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29961.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29960.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29959.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29958.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,2,49,2015
-29956.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29955.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,2,49,2015
-29945.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29929.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29924.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29916.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-29910.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,2,49,2015
-30034.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30031.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30029.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30028.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30027.0,business_licenses_issued_last_4_weeks,General Business Licenses,3,49,2015
-30025.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-30022.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30017.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30015.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30014.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30013.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-30010.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-30009.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-30008.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30007.0,business_licenses_issued_last_4_weeks,General Business Licenses,3,49,2015
-30006.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-30004.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-30003.0,business_licenses_issued_last_4_weeks,General Business Licenses,4,49,2015
-30000.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29999.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29998.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29994.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29993.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29991.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29990.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29989.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29988.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29987.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29986.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29985.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29984.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29983.0,business_licenses_issued_last_4_weeks,General Business Licenses,4,49,2015
-29982.0,business_licenses_issued_last_4_weeks,General Business Licenses,8,49,2015
-29981.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29980.0,business_licenses_issued_last_4_weeks,General Business Licenses,4,49,2015
-29979.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29978.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29977.0,business_licenses_issued_last_4_weeks,General Business Licenses,3,49,2015
-29976.0,business_licenses_issued_last_4_weeks,General Business Licenses,4,49,2015
-29975.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29974.0,business_licenses_issued_last_4_weeks,General Business Licenses,3,49,2015
-29973.0,business_licenses_issued_last_4_weeks,General Business Licenses,8,49,2015
-29972.0,business_licenses_issued_last_4_weeks,General Business Licenses,3,49,2015
-29971.0,business_licenses_issued_last_4_weeks,General Business Licenses,9,49,2015
-29970.0,business_licenses_issued_last_4_weeks,General Business Licenses,7,49,2015
-29969.0,business_licenses_issued_last_4_weeks,General Business Licenses,5,49,2015
-29968.0,business_licenses_issued_last_4_weeks,General Business Licenses,5,49,2015
-29967.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29966.0,business_licenses_issued_last_4_weeks,General Business Licenses,8,49,2015
-29965.0,business_licenses_issued_last_4_weeks,General Business Licenses,3,49,2015
-29964.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29963.0,business_licenses_issued_last_4_weeks,General Business Licenses,7,49,2015
-29962.0,business_licenses_issued_last_4_weeks,General Business Licenses,135,49,2015
-29961.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29960.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29959.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29957.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29955.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29954.0,business_licenses_issued_last_4_weeks,General Business Licenses,5,49,2015
-29952.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29951.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29948.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29947.0,business_licenses_issued_last_4_weeks,General Business Licenses,5,49,2015
-29946.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29945.0,business_licenses_issued_last_4_weeks,General Business Licenses,3,49,2015
-29944.0,business_licenses_issued_last_4_weeks,General Business Licenses,5,49,2015
-29943.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29942.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29941.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29940.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29939.0,business_licenses_issued_last_4_weeks,General Business Licenses,2,49,2015
-29936.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29935.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29930.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29925.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29922.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29912.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29910.0,business_licenses_issued_last_4_weeks,General Business Licenses,5,49,2015
-29903.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29901.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29897.0,business_licenses_issued_last_4_weeks,General Business Licenses,1,49,2015
-29975.0,business_licenses_issued_last_4_weeks,Grocery Store,1,49,2015
-29960.0,business_licenses_issued_last_4_weeks,Grocery Store,1,49,2015
-29908.0,business_licenses_issued_last_4_weeks,Grocery Store,4,49,2015
-30010.0,business_licenses_issued_last_4_weeks,Home Improvement Contractor,1,49,2015
-29976.0,business_licenses_issued_last_4_weeks,Home Improvement Contractor,1,49,2015
-29971.0,business_licenses_issued_last_4_weeks,Home Improvement Contractor,1,49,2015
-29962.0,business_licenses_issued_last_4_weeks,Home Improvement Contractor,1,49,2015
-29939.0,business_licenses_issued_last_4_weeks,Home Improvement Contractor,1,49,2015
-30028.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-30015.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-30013.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-30010.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29984.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29977.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29971.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29966.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29963.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29962.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29959.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29958.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29956.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29952.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29942.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29939.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29937.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29934.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29929.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29925.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29922.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-29916.0,business_licenses_issued_last_4_weeks,Home Improvement Salesman,1,49,2015
-30026.0,business_licenses_issued_last_4_weeks,Motor Vehicle Dealer,1,49,2015
-30005.0,business_licenses_issued_last_4_weeks,Motor Vehicle Dealer,1,49,2015
-29965.0,business_licenses_issued_last_4_weeks,Motor Vehicle Dealer,1,49,2015
-29960.0,business_licenses_issued_last_4_weeks,Motor Vehicle Dealer,131,49,2015
-29934.0,business_licenses_issued_last_4_weeks,Motor Vehicle Dealer,1,49,2015
-30026.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,6,49,2015
-30015.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,1,49,2015
-29968.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,2,49,2015
-29966.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,3,49,2015
-29960.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,1,49,2015
-29959.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,1,49,2015
-29958.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,1,49,2015
-29954.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,1,49,2015
-29949.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,1,49,2015
-29935.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,2,49,2015
-29934.0,business_licenses_issued_last_4_weeks,Motor Vehicle Salesman,1,49,2015
-30039.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30038.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30034.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30033.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30031.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-30030.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30029.0,business_licenses_issued_last_4_weeks,One Family Rental,3,49,2015
-30027.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30026.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30025.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30024.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30022.0,business_licenses_issued_last_4_weeks,One Family Rental,5,49,2015
-30021.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30019.0,business_licenses_issued_last_4_weeks,One Family Rental,269,49,2015
-30018.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-30017.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30016.0,business_licenses_issued_last_4_weeks,One Family Rental,3,49,2015
-30014.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30013.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-30012.0,business_licenses_issued_last_4_weeks,One Family Rental,4,49,2015
-30011.0,business_licenses_issued_last_4_weeks,One Family Rental,8,49,2015
-30010.0,business_licenses_issued_last_4_weeks,One Family Rental,10,49,2015
-30009.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-30008.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-30007.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-30006.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-30005.0,business_licenses_issued_last_4_weeks,One Family Rental,3,49,2015
-30004.0,business_licenses_issued_last_4_weeks,One Family Rental,3,49,2015
-30003.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30002.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-30001.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-30000.0,business_licenses_issued_last_4_weeks,One Family Rental,5,49,2015
-29999.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-29996.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-29995.0,business_licenses_issued_last_4_weeks,One Family Rental,7,49,2015
-29994.0,business_licenses_issued_last_4_weeks,One Family Rental,5,49,2015
-29993.0,business_licenses_issued_last_4_weeks,One Family Rental,7,49,2015
-29992.0,business_licenses_issued_last_4_weeks,One Family Rental,3,49,2015
-29991.0,business_licenses_issued_last_4_weeks,One Family Rental,16,49,2015
-29990.0,business_licenses_issued_last_4_weeks,One Family Rental,6,49,2015
-29989.0,business_licenses_issued_last_4_weeks,One Family Rental,13,49,2015
-29988.0,business_licenses_issued_last_4_weeks,One Family Rental,9,49,2015
-29987.0,business_licenses_issued_last_4_weeks,One Family Rental,3,49,2015
-29986.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-29985.0,business_licenses_issued_last_4_weeks,One Family Rental,8,49,2015
-29984.0,business_licenses_issued_last_4_weeks,One Family Rental,4,49,2015
-29983.0,business_licenses_issued_last_4_weeks,One Family Rental,10,49,2015
-29982.0,business_licenses_issued_last_4_weeks,One Family Rental,9,49,2015
-29981.0,business_licenses_issued_last_4_weeks,One Family Rental,8,49,2015
-29980.0,business_licenses_issued_last_4_weeks,One Family Rental,4,49,2015
-29979.0,business_licenses_issued_last_4_weeks,One Family Rental,6,49,2015
-29978.0,business_licenses_issued_last_4_weeks,One Family Rental,4,49,2015
-29977.0,business_licenses_issued_last_4_weeks,One Family Rental,11,49,2015
-29976.0,business_licenses_issued_last_4_weeks,One Family Rental,4,49,2015
-29975.0,business_licenses_issued_last_4_weeks,One Family Rental,4,49,2015
-29974.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-29973.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-29972.0,business_licenses_issued_last_4_weeks,One Family Rental,5,49,2015
-29971.0,business_licenses_issued_last_4_weeks,One Family Rental,4,49,2015
-29970.0,business_licenses_issued_last_4_weeks,One Family Rental,10,49,2015
-29969.0,business_licenses_issued_last_4_weeks,One Family Rental,5,49,2015
-29968.0,business_licenses_issued_last_4_weeks,One Family Rental,3,49,2015
-29967.0,business_licenses_issued_last_4_weeks,One Family Rental,7,49,2015
-29966.0,business_licenses_issued_last_4_weeks,One Family Rental,4,49,2015
-29965.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-29961.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-29960.0,business_licenses_issued_last_4_weeks,One Family Rental,3,49,2015
-29959.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-29958.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-29957.0,business_licenses_issued_last_4_weeks,One Family Rental,3,49,2015
-29956.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-29955.0,business_licenses_issued_last_4_weeks,One Family Rental,1,49,2015
-29954.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-29953.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
-29952.0,business_licenses_issued_last_4_weeks,One Family Rental,2,49,2015
